software,count
IES-FW-Slack-Slack-AUTO-SS,0
IES-SW-Auristor-Client-0.359,0
IES-FW-VMware-VMware Tools-10.0.6,0
IES-SW-Cisco-WebEx Meeting-AUTO,0
IES-SW-Auristor-Client-0.359-SS,0
IES-FW-Adobe-Shockwave Player-12.1.9.159-SS,0
IES-FW-Adobe-Acrobat Reader-XI-SS,0
IES-FW-MicroLab Inc-MicroLab-5.9.10,0
IES-SW-Cisco-WebEx Meeting-AUTO-SS,0
IES-SW-Maplesoft-Maple-16,0
IES-SW-Sonic Foundry-Mediasite Desktop Recorder-2.1.0-SS,0
IES-SW-EMSSOFTWARE-EMS-43.0.372.0,0
IES-FW-NotepadPP-NotepadPP-AUTO,
IES-SW-Starnet-XWin32-18.0.10,0
IES-SW-SAS-JMP-10-r2,0
IES-FW-TurningTech-TurningPoint-4.2.2.21,0
IES-FW-NotepadPP-NotepadPP-AUTO-SS,0
IES-SW-Microsoft-Visio Professional-2016-SS,0
IES-SW-Starnet-XWin32-18.0.10-SS,0
IES-SW-Granta Design-CES EduPack-2018,0
IES-SW-RefWorks-Write N Cite-3-SS,0
IES-SW-Granta Design-CES EduPack-2018-SS,0
IES-FW-Project R-R-3.3.3,0
IES-SW-Microsoft-Office-2010,
IES-FW-Blackboard-Collaborate Launcher-1.1.0.0,0
IES-SW-Cisco-AnyConnect SBL-3.1.14018,128
IES-SW-Auristor-Client-0.377,0
IES-FW-Project R-R-3.3.3-SS,0
IES-SW-Mathworks-MATLAB-R2016a-SS,0
IES-FW-Python-Python-2.7.3-SS,0
IES-SW-Auristor-Client-0.377-SS,0
IES-FW-RStudio-RStudio-1.0.136,0
IES-FW-RStudio-RStudio-1.0.136-SS,0
IES-FW-Simon Tatham-PuTTY-0.67-SS,0
IES-FW-RStudio-RStudio-0.98.1028-SS,0
IES-SW-Maplesoft-Maple-15-SS,0
IES-SW-Kaspersky-Uninstall-1.0,0
IES-SW-Adobe-After Effects-2017,0
IES-FW-Scintilla-SciTE-3.4.3,0
IES-FW-MySolutions NORDIC-NSClient-0.3.9.322,0
IES-SW-Adobe-Premiere Pro User License-2017,0
IES-SW-SAS-JMP Genomics-9.0-SS,0
IES-SW-Spirion-Spirion-10.0.2,150
IES-SW-Adobe-Dreamweaver-2015,0
IES-FW-KNIME-KNIME Analytics-3.6.0,0
IES-SW-Adobe-Photoshop User License-2015,0
IES-SW-ESRI-ArcGIS Pro-1.1.3308-SS,0
IES-FW-KNIME-KNIME Analytics-3.6.0-SS,0
IES-FW-Eclipse-IDE for Java Developers-4.2-SS,0
IES-FW-Project R-R-3.4.1,0
IES-SW-SAS-JMP-14,19
IES-FW-Project R-R-3.4.1-SS,0
IES-SW-PerkinElmer-ChemBioDraw-13.0,0
IES-SW-MathWorks-MATLAB-R2015b,0
IES-SW-Microsoft-Office Professional-2016,76
IES-SW-SAS-JMP-14-SS,0
IES-SW-Mathworks-MATLAB-R2018b,0
IES-SW-Ansys-Ansys Electronics-18.0,0
IES-FW-Microsoft-Media Player Firefox Plugin-1.0.0.8,0
IES-SW-Autodesk-AutoCAD-2019,0
IES-SW-Wolfram Research-Mathematica-8.0.4,0
IES-SW-Mathworks-MATLAB-R2018b-SS,0
IES-SW-Ansys-Ansys Suite-18.0,0
IES-SW-Ansys-Ansys Electronics-18.0-SS,0
IES-SW-SolidWorks-Flow Simulation-2010 SP4.0,0
IES-SW-Autodesk-AutoCAD-2019-SS,0
IES-SW-Autodesk-AutoCAD Civil 3D-2019,0
IES-FW-Oracle-Java JRE-8u40-SS,0
IES-SW-Adobe-Audition User License-2018,0
IES-FW-Pidgin-Pidgin-AUTO-SS,0
IES-SW-Autodesk-AutoCAD Civil 3D-2019-SS,0
IES-SW-ESRI-ArcPad-10.0-SS,0
IES-SW-Adobe-Audition User License-2018-SS,0
IES-FW-Scintilla-SciTE-3.5.7,0
IES-SW-Adobe-Lightroom-2017,0
IES-FW-Oracle-Java JDK-8u141-SS,0
IES-SW-Adobe-Web Premium-CS5.5-r2,0
IES-SW-Adobe-Acrobat-AUTO,146
IES-SW-SAS-JMP-13,0
IES-FW-Oracle-Java JRE-8u101-SS,0
IES-SW-Adobe-Creative Cloud Full-2015-SS,0
IES-SW-Adobe-Photoshop-2015,0
IES-SW-SAS-JMP-13-SS,0
IES-SW-Microsoft-Visio Professional-2016,0
IES-SW-MathWorks-MATLAB-R2015b-SS,0
IES-FW-Google-Earth-7.1.2.2041,2
IES-SW-Labstats-Labstats Client-7.18.911.1,0
IES-SW-ESRI-ArcPad-10.2.4,0
IES-SW-Labstats-Labstats Client-7.18.911.1-SS,0
IES-FW-Irfan Skiljan-IrfanView-4.35-SS,0
IES-SW-ESRI-ArcPad-10.2.4-SS,0
IES-SW-Microsoft-Project Professional-2013-SS,0
IES-SW-ANSYS-ANSYS-19.1,0
IES-SW-ANSYS-ANSYS-19.1-SS,0
IES-SW-SAS-SAS-9.4.0.17039,0
IES-SW-Adobe-Bridge User License-2017-SS,0
IES-SW-AdmissionPros-Enterprise NCSU-4.0.602-SS,0
IES-SW-SAS-SAS-9.4.0.17039-SS,0
IES-SW-SAS-JMP Genomics-8.2,0
IES-FW-Canneverbe Ltd-CDBurnerXP-4.5.1.4003-SS,153
IES-SW-Adobe-InDesign-2017-SS,0
IES-FW-Google-Earth-6.2.2.6613,0
IES-FW-Eclipse-Eclipse-4.7.0,0
IES-FW-Google-Chrome-AUTO-SS,0
IES-SW-SolidWorks-SolidWorks-2012SP3-SS,0
IES-FW-TeX Users Group-TeXworks-0.4.4-SS,0
IES-FW-OpenAFS-OpenAFS-1.7.26,0
IES-SW-AdmissionPros-Enterprise System-4.3.297-SS,0
IES-SW-NCSU-AdmissionPros-4.0.483,0
IES-SW-Adobe-InDesign-2015-SS,0
IES-FW-Adobe-Shockwave Player-AUTO-SS,0
IES-SW-AdmissionPros-Enterprise System-4.3.297,0
IES-FW-Microsoft-Visual C Express-2010,0
IES-SW-SAS-JMP-12,17
IES-FW-NCSU-SCCM SS SW Install Settings with UDA-1.0,0
IES-SW-Cisco-WebEx Meetings-29.13.41.30001,0
IES-SW-Maplesoft-Maple-2015-SS,0
IES-SW-Wolfram Research-Mathematica-8.0.1-SS,0
IES-SW-TurningTech-TurningPoint-4.3.2.1178,0
IES-FW-MicroLab Inc-MicroLab-5.9.10-SS,0
IES-SW-SAS-JMP Genomics-8.2-SS,0
IES-FW-Mozilla-Firefox-AUTO,153
IES-SW-ESRI-ArcPad-10.0,0
IES-SW-Design Science-MathType-6.9-SS,0
IES-FW-Project R-R-3.4.2,0
IES-SW-Granta Design-CES EduPack-2017,0
IES-FW-Project R-R-3.4.2-SS,0
IES-SW-Adobe-InDesign User License-2015-SS,0
IES-SW-Microsoft-Visio Professional-2013,7
IES-FW-RStudio-RStudio-1.1.383,0
IES-SW-Cisco-Network Recording Player-2.29.3200.910-SS,0
IES-SW-LabStats-LabStats Client-7.17.706.0-SS,0
IES-SW-Adobe-Premiere Pro-2015,0
IES-FW-Alertus-Alertus-AUTO,0
IES-FW-RStudio-RStudio-1.1.383-SS,0
IES-SW-Adobe-Photoshop User License-2015-SS,0
IES-SW-Adobe-After Effects User License-2017,0
IES-FW-MiKTeX-MiKTeX-2.8.3761,0
IES-FW-Alertus-Alertus-AUTO-SS,0
IES-SW-SAS-SAS-9.4-SSr2,0
IES-FW-Oracle-Java JDK-8u152,0
IES-SW-Adobe-Lightroom User License-2015-SS,0
IES-SW-Ansys-Ansys Electronics-18.1,0
IES-SW-Adobe-After Effects-2015-SS,0
IES-FW-Oracle-Java JDK-8u152-SS,0
IES-SW-ESRI-ArcGIS Desktop-10.4.1,0
IES-SW-Ansys-Ansys Electronics-18.1-SS,0
IES-FW-Simon Tatham-PuTTY-0.66-SS,0
IES-FW-Oracle-Java JRE-8u152,0
IES-SW-ESRI-ArcGIS Desktop-10.4.1-SS,0
IES-SW-Ansys-Ansys Fluid Structures-18.1,0
IES-FW-Alertus-Alertus-3.3.9.212-SS,0
IES-FW-Oracle-Java JRE-8u152-SS,0
IES-SW-Ansys-Ansys Fluid Structures-18.1-SS,0
IES-SW-Maplesoft-Maple-15,0
IES-SW-National Instruments-Labview-2017,0
IES-SW-Ansys-Ansys Suite-18.1,0
IES-SW-SolidWorks-SolidWorks-2012SP3,0
IES-FW-Simon Tatham-PuTTy-0.70,
IES-SW-Ansys-Ansys Suite-18.1-SS,0
IES-SW-RefWorks-ProQuest-4.3.1217,0
IES-SW-Sassafras-K2 Client-6.1.6-SS,0
IES-SW-Adobe-After Effects User License-2015-SS,0
IES-FW-Simon Tatham-PuTTy-0.70-SS,0
IES-FW-Martin Prikryl-WinSCP-5.11.3,
IES-SW-IBM-SPSS-22-SS,0
IES-FW-RStudio-RStudio-1.0.153,0
IES-SW-EMSSOFTWARE-EMS-44.1.23000.404,0
IES-SW-Adobe-Photoshop-2017-SS,0
IES-FW-Martin Prikryl-WinSCP-5.11.3-SS,0
IES-FW-Simon Tatham-PuTTY-0.67,0
IES-SW-EMSSOFTWARE-EMS-44.1.23000.404-SS,0
IES-SW-ESRI-ArcGIS Pro-2.2.163783,0
IES-SW-IBM-SPSS-20-SS,0
IES-SW-Labstats-LabStats Client-7.17.1025.0,0
IES-SW-Starnet-XWin32-2014.32-SS,0
IES-FW-Google-Earth-6.0.3.2197,0
IES-SW-ESRI-ArcGIS Pro-2.2.163783-SS,0
IES-SW-Labstats-LabStats Client-7.17.1025.0-SS,0
IES-FW-Oracle-Java JRE-8u161,0
IES-SW-ESRI-ArcGIS Desktop-10.6.1,0
IES-FW-Oracle-Java JRE-8u161-SS,0
IES-FW-VMware-VMware Tools-10.1.5-SS,0
IES-FW-Pidgin-Pidgin-2.10.9-SS,0
IES-SW-ESRI-ArcGIS Desktop-10.6.1-SS,0
IES-FW-Oracle-Java JDK-8u161,0
IES-SW-Adobe-Dreamweaver User License-2017-SS,0
IES-SW-ESRI-ArcGIS Desktop-10.3.1,0
IES-FW-Oracle-Java JRE-8u51,0
IES-FW-Oracle-Java JDK-8u161-SS,0
IES-SW-Maplesoft-Maple-2016,0
IES-FW-Igor Pavlov-7Zip-16.00-SS,0
IES-SW-Mathworks-MATLAB-R2016b-SS,0
IES-SW-SAS-JMP-12-SS,0
IES-FW-Oracle-Java JRE-8u144-SS,0
IES-SW-Wolfram Research-Mathematica-10.4,0
IES-SW-Microsoft-Project Professional-2016,0
IES-FW-Dell-Dell Command Update Utility-2.2.0,0
IES-SW-PTC-MathCAD Prime-4.0,0
IES-SW-PTC-MathCAD Prime-4.0-SS,0
IES-FW-SlySoft-Virtual CloneDrive-5.4.5.0,3
IES-FW-NCSU-Home Drive-1.0,154
IES-FW-GIMP-GIMP-2.8.6-SS,0
IES-FW-TortoiseSVN-TortoiseSVN-1.8.4.24972,0
IES-SW-RefWorks-Write N Cite-3,0
IES-SW-Adobe-Bridge-2015,0
IES-SW-Adobe-Creative Cloud Full User License-2015-SS,0
IES-SW-Cisco-AnyConnect SBL-3.1.14018-SS,0
IES-SW-Starnet-XWin32-2014.33-SS,0
IES-SW-Cisco-AnyConnect Secure Mobility Client-3.1.14018-SS,0
IES-SW-Adobe-Creative Cloud Full User License-2017-SS,0
IES-SW-Autodesk-AutoCAD Civil 3D-2015,0
IES-SW-Adobe-InDesign-2015,0
IES-FW-Adobe-Flash Player-AUTO-SS,0
IES-SW-SAS-SAS-9.4,0
IES-SW-Design Science-MathType-6.7a-SS,0
IES-SW-OriginLab-Origin-2017SR1-SS,0
IES-SW-SolidWorks-SolidWorks-2011SP4,0
IES-FW-Python-Python-3.6.2,0
IES-SW-Cisco-WebEx Meetings-29.13.41.30001-SS,0
IES-FW-Python-Python-3.6.2-SS,0
IES-SW-SAS-SAS TR License Update-9.3,0
IES-SW-Mathworks-MATLAB-R2016b,0
IES-SW-SAS-JMP License Update-10,0
IES-SW-Adobe-Bridge-2017-SS,0
IES-SW-IBM-SPSS-23,0
IES-FW-Oracle-Java JDK-8u131,0
IES-FW-Oracle-Java JDK-8u131-SS,0
IES-SW-Tripwire-Tripwire Enterprise Agent-8.4.2-SS,0
IES-FW-Oracle-Java JRE-8u131,0
IES-SW-IBM-SPSS Amos-24,0
IES-SW-Spirion-Spirion-10.0.2-SS,0
IES-SW-Adobe-Photoshop-2017,0
IES-FW-Oracle-Java JRE-8u131-SS,0
IES-SW-Adobe-Dreamweaver-2017,0
IES-SW-IBM-SPSS AMOS-22-SS,0
IES-SW-Autodesk-Inventor-2015-SS,0
IES-SW-Cisco-Jabber-9.7.1 Build 18710,0
IES-SW-PaperCut-PaperCut MF Client WolfCopy-AUTO,0
IES-SW-Adobe-Bridge-2018-SS,0
IES-SW-PaperCut-PaperCut MF Client WolfCopy-AUTO-SS,0
IES-FW-Pidgin-Pidgin-2.10.11,
IES-SW-Ansys-Ansys Suite-18.0-SS,0
IES-FW-Scintilla-SciTE-3.5.7-SS,0
IES-FW-Pidgin-Pidgin-AUTO,
IES-SW-Adobe-Creative Cloud Full-2018-SS,0
IES-SW-Adobe-Dreamweaver User License-2015-SS,0
IES-FW-Python-Python-2.7.3,0
IES-FW-Microsoft-Powershell-3.0-SS,0
IES-SW-Adobe-Photoshop User License-2018-SS,0
IES-SW-Adobe-Bridge User License-2018,0
IES-FW-Martin Prikryl-WinSCP-5.7.0-SS,0
IES-SW-Adobe-Dreamweaver User License-2018,0
IES-SW-IBM-ILOG CPLEX-12.6.1-SS,0
IES-SW-IBM-SPSS AMOS-22,0
IES-FW-Continuum-Anaconda-5.1.0,0
IES-SW-Adobe-InDesign User License-2018,0
IES-FW-Continuum-Anaconda-5.1.0-SS,0
IES-SW-NAG-NAG Fortran Compiler-6.0,0
IES-SW-Adobe-Photoshop User License-2018,0
IES-SW-Adobe-Premiere Pro User License-2015-SS,0
IES-FW-NotepadPP Team-NotepadPP-6.3.2,0
IES-SW-Cisco-WebEx Meetings-27.32.200.701,0
IES-SW-Adobe-Lightroom User License-2018-SS,0
IES-SW-Adobe-After Effects User License-2017-SS,0
IES-SW-Adobe-Lightroom User License-2018,0
IES-SW-PTC-Creo-5.0.1.0,0
IES-SW-Adobe-Acrobat Professional-DC-SS,0
IES-SW-Adobe-Illustrator User License-2017,0
IES-SW-Adobe-Premiere Pro User License-2018,0
IES-SW-PTC-Creo-5.0.1.0-SS,0
IES-SW-Adobe-InDesign User License-2017,0
IES-FW-OpenAFS-OpenAFS-1.7.3202,0
IES-SW-OriginLab-Origin-2016,0
IES-SW-Adobe-Creative Cloud Full User License-2018,0
IES-FW-Oracle-VirtualBox-4.0.4,2
IES-SW-Design Science-MathType-6.7a,0
IES-FW-Pidgin-Pidgin-2.10.11-SS,0
IES-SW-OriginLab-Origin-2016-SS,0
IES-SW-Adobe-After Effects-2018,0
IES-SW-Adobe-Photoshop-2018-SS,0
IES-FW-Mozilla-Firefox-5,0
IES-FW-Adobe-Flash Player-AUTO,153
IES-SW-ESRI-ArcGIS Desktop-10.5.1,0
IES-SW-Adobe-Bridge-2018,0
IES-SW-DVTel Inc-Latitube-6.3.0.2500-SS,0
IES-SW-ESRI-ArcGIS Desktop-10.5.1-SS,0
IES-SW-Adobe-Dreamweaver-2018,0
IES-SW-Adobe-Illustrator-2018,0
IES-SW-Wolfram Research-Mathematica-8.0.4-SS,0
IES-SW-Adobe-InDesign-2018,0
IES-SW-IBM-SPSS Amos-24-SS,0
IES-SW-Adobe-InDesign User License-2018-SS,0
IES-SW-Design Science-Mathtype-6.9b,0
IES-SW-Adobe-Creative Cloud Full User License-2017,0
IES-SW-Freedom Scientific-MAGic-12-SS,0
IES-SW-Adobe-Photoshop-2018,0
IES-FW-Quest-PowerGUI-3.8,0
IES-FW-NCBI-Cn3D-4.3.1-SS,0
IES-FW-Martin Prikryl-WinSCP-AUTO,5
IES-SW-Microsoft-Endpoint Protection-AUTO,153
IES-SW-Adobe-Premiere Pro-2015-SS,0
IES-SW-SAS-JMP-10-SSr2,0
IES-FW-Microsoft-Powershell-4.0,0
IES-SW-Adobe-Premiere Pro User License-2018-SS,0
IES-FW-Martin Prikryl-WinSCP-AUTO-SS,0
IES-FW-Scintilla-SciTE-3.4.3-SS,0
IES-SW-Adobe-Acrobat Professional-10.1-SS,0
IES-SW-Adobe-Lightroom-2018,0
IES-FW-Pidgin-Pidgin-2.10.9,0
IES-SW-IBM-SPSS-24-SS,0
IES-FW-Google-Chrome-13.0,0
IES-SW-SolidWorks-SolidWorks-2016SP3,0
IES-FW-Scintilla-SciTE-3.3.4,0
IES-SW-Adobe-After Effects-2018-SS,0
IES-FW-Eclipse-IDE for Java Developers-4.2,0
IES-SW-Adobe-Premiere Pro-2018,0
IES-SW-Cisco-Jabber-11.8.3 Build 51659-SS,0
IES-SW-Adobe-Illustrator User License-2018,0
IES-FW-Adobe-Acrobat Reader-DC-SS,0
IES-SW-Cisco-Jabber-11.8.3 Build 51659,0
IES-SW-Adobe-Creative Cloud Full-2018,0
IES-SW-Starnet-XWin32-2014.32,0
IES-SW-TurningTech-TurningPoint-5.3.1,0
IES-FW-RStudio-RStudio-0.98.1028,0
IES-SW-AdmissionPros-Enterprise System-4.3.203-SS,0
IES-SW-IBM-SPSS Amos-25,0
IES-FW-Adobe-Shockwave Player-12.1.9.159,153
IES-SW-Adobe-Illustrator User License-2018-SS,0
IES-SW-ESRI-ArcGIS Desktop-10.6.0,0
IES-SW-Mathworks-MATLAB-R2017b,0
IES-SW-Adobe-Illustrator-2018-SS,0
IES-SW-TechSmith-Camtasia Relay-4.3.1-SS,0
IES-SW-ESRI-ArcGIS Desktop-10.6.0-SS,0
IES-FW-Simon Tatham-PuTTY-0.69,2
IES-SW-Mathworks-MATLAB-R2017b-SS,0
IES-FW-Eclipse-Eclipse-4.7.0-SS,0
IES-SW-Adobe-Bridge User License-2018-SS,0
IES-SW-EMSSOFTWARE-EMS-43.0.372.0-SS,0
IES-SW-PaperCut-PaperCut MF Client-AUTO-SS,0
IES-SW-IBM-SPSS Amos-25-SS,0
IES-SW-Adobe-InCopy User License-2018-SS,0
IES-SW-Autodesk-Simulation Moldflow Adviser-2015-SS,0
IES-SW-IBM-SPSS-25-SS,0
IES-FW-VMware-VMware Tools-10.1.5,0
IES-SW-Adobe-InCopy User License-2018,0
IES-SW-Autodesk-AutoCAD-2016-SS,0
IES-SW-IBM-SPSS-25,0
IES-SW-Maplesoft-Maple-2015,0
IES-FW-Simon Tatham-PuTTY-0.66,0
IES-SW-Adobe-Creative Cloud Full User License-2018-SS,0
IES-SW-SAS-JMP-11-SS,0
IES-SW-Adobe-Web Premium-CS5.5-SSr2,0
IES-FW-QGIS-QGIS-3.2.2,0
IES-SW-Adobe-Lightroom-2018-SS,0
IES-FW-RStudio-RStudio-1.0.153-SS,0
IES-FW-QGIS-QGIS-3.2.2-SS,0
IES-SW-Adobe-Dreamweaver User License-2017,0
IES-FW-Oracle-Java JRE-8u141,0
IES-SW-Adobe-Premiere Pro-2018-SS,0
IES-SW-Microsoft-Visio-2010-SS,0
IES-SW-Wolfram Research-Mathematica-10.0.0,0
IES-SW-IBM-SPSS-23-SS,0
IES-FW-OpenAFS-OpenAFS-1.7.3301,0
IES-SW-Adobe-InDesign-2018-SS,0
IES-SW-OriginLab-Origin-2017SR1,0
IES-SW-Adobe-Dreamweaver-2018-SS,0
IES-FW-Google-Chrome-13.0-SS,0
IES-SW-Adobe-Photoshop-2015-SS,0
IES-FW-VPython-VPython for 2.7-6.05,0
IES-SW-Adobe-Dreamweaver User License-2018-SS,0
IES-SW-SAS-JMP Genomics-9.0,0
IES-FW-Ansgar Becker-HeidiSQL-7.0.0.4053,0
IES-SW-Adobe-Creative Cloud Full-2017-SS,0
IES-SW-Adobe-After Effects User License-2018,0
IES-SW-Cisco-Network Recording Player-29.13.40.30001,0
IES-FW-Oracle-Java JRE-8u72-SS,0
IES-FW-GIMP-GIMP-2.8.6,0
IES-SW-Adobe-After Effects User License-2018-SS,0
IES-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777,0
IES-SW-Adobe-InCopy-2018-SS,0
IES-FW-Oracle-Java JRE-8u91,153
IES-SW-IBM-ILOG CPLEX-12.6.1,0
IES-SW-Adobe-Premiere Pro User License-2017-SS,0
IES-SW-Adobe-InCopy-2018,0
IES-FW-Oracle-Java JRE-8u45,0
IES-SW-National Instruments-Labview with Drivers-2017-SS,0
IES-FW-Canneverbe Ltd-CDBurnerXP-4.5.1.4003,
IES-FW-Google-Earth Pro-7.3.0.3832,0
IES-SW-Labstats-LabStats Client-7.18.410.0,0
IES-SW-Adobe-Premiere Pro-2017-SS,0
IES-SW-PerkinElmer-ChemBioDraw-13.0-SS,0
IES-FW-Google-Earth Pro-7.3.0.3832-SS,0
IES-SW-Autodesk-AutoCAD Civil 3D-2015-SS,0
IES-SW-Labstats-LabStats Client-7.18.410.0-SS,0
IES-FW-Adobe-Acrobat Reader-DC 2018,0
IES-SW-TechSmith-Camtasia Relay-4.0,0
IES-SW-Microsoft-Office Professional-2013-SS,153
IES-FW-Google-Drive File Stream-AUTO,
IES-FW-Adobe-Acrobat Reader-DC 2018-SS,0
IES-SW-Microsoft-Office Professional-2013,153
IES-FW-Google-Drive File Stream-AUTO-SS,2
IES-FW-Microsoft-Powershell-5.0-SS,0
IES-FW-Dell-Enable WOL-1.0,153
IES-SW-Mathworks-MATLAB-R2016a,0
IES-SW-Granta Design-CES EduPack-2017-SS,0
IES-SW-Autodesk-AutoCAD-2015-SS,0
IES-SW-Starnet-XWin32-2014.54,0
IES-SW-TechSmith-Camtasia Relay-4.3.1,0
IES-SW-Adobe-Acrobat Pro-9 AUTO,0
IES-SW-Starnet-XWin32-2014.54-SS,0
IES-SW-Adobe-InCopy User License-2017,0
IES-FW-Pascal Brachet-Texmaker-2.2.2,0
IES-SW-Adobe-Design Web Premium-CS6-SSr2,0
IES-SW-Adobe-Illustrator-2017,0
IES-FW-TortoiseSVN-TortoiseSVN-1.8.4.24972-SS,0
IES-SW-TechSmith-Camtasia Relay-4.0-SS,0
IES-SW-Cisco-Jabber-9.0.5-SS,0
IES-SW-Alertus-Alertus-3.0.12.164,0
IES-SW-SunGard-LDRPS-1.0,0
IES-FW-Mozilla-Firefox-5-SS,0
IES-SW-SolidWorks-SolidWorks-2015SP2.1-SS,0
IES-SW-Sassafras-K2 Client-6.1.6,0
IES-SW-Microsoft-Visual Studio Ultimate-2013,0
IES-SW-AdmissionPros-Enterprise System-4.3.244,0
IES-SW-Spirion-Spirion-AUTO,0
IES-SW-AdmissionPros-Enterprise System-4.3.244-SS,0
IES-FW-Oracle-Java JDK-8u144,0
IES-SW-Spirion-Spirion-AUTO-SS,0
IES-SW-Design Science-MathType-6.9,0
IES-SW-Top Hat-Presentation Tool-5.0,0
IES-SW-Adobe-InCopy User License-2017-SS,0
IES-SW-Cisco-Network Recording Player-2.29.3200.910,0
IES-SW-Freedom Scientific-JAWS-15-SS,0
IES-FW-Google-Earth-6.0.3.2197-SS,0
IES-SW-Top Hat-Presentation Tool-5.0-SS,0
IES-SW-ESRI-ArcGIS Pro-1.1.3308,0
IES-SW-Adobe-Premiere Pro User License-2015,0
IES-SW-Autodesk-AutoCAD Civil 3D-2016,0
IES-SW-Maplesoft-Maple-16-SS,0
IES-SW-SolidWorks-SolidWorks-2015SP2.1,5
IES-SW-Adobe-Acrobat-AUTO-SS,0
IES-SW-LabStats-LabStats Client-7.17.706.0,0
IES-SW-Autodesk-AutoCAD-2005-20050619,0
IES-SW-TurningTech-TurningPoint-4.3.1.1109,0
IES-SW-PTC-Creo-4.0 M030,0
IES-SW-ESRI-ArcGIS Desktop-9.3.1 SP2,0
IES-FW-Martin Prikryl-WinSCP-5.5.6,0
IES-FW-Microsoft-.NET Framework-4.6.2,3
IES-SW-PTC-Creo-4.0 M030-SS,0
IES-FW-Oracle-Java JRE-8u65,0
IES-SW-Adobe-Bridge-2017,0
IES-SW-Adobe-Design Web Premium-CS6-r2,0
IES-FW-VPython-VPython for 2.7-6.05-SS,0
IES-FW-Python-Python-2.7.5,0
IES-FW-Microsoft-.NET Framework-3.5,18
IES-SW-Wolfram Research-Mathematica-10.4-SS,0
IES-SW-Adobe-After Effects User License-2015,0
IES-SW-Design Science-Mathtype-6.9b-SS,0
IES-FW-Microsoft-.NET Framework-4.5,153
IES-SW-Autodesk-AutoCAD-2016,0
IES-FW-Microsoft-MPEG2 Video Extension-AUTO,0
IES-SW-Ansys-Ansys Fluid Structures-18.0,0
IES-FW-Microsoft-MPEG2 Video Extension-AUTO-SS,0
IES-SW-IBM-SPSS Amos-23,0
IES-SW-IBM-SPSS-22,0
IES-SW-EMC-Avamar Backup Client-7.2.100.401,0
IES-FW-Bluebeam-Vu(x64)-2017.0.40,0
IES-SW-Adobe-Acrobat Pro-9 AUTO-SS,0
IES-SW-IBM-SPSS-20,0
IES-SW-Hyland-Unity Client-16.0.048,0
IES-SW-EMC-Avamar Backup Client-7.2.100.401-SS,0
IES-FW-Bluebeam-Vu(x64)-2017.0.40-SS,0
IES-SW-Autodesk-AutoCAD Civil 3D-2018,0
IES-SW-Autodesk-AutoCAD Civil 3D-2018-SS,0
IES-SW-Adobe-Lightroom-2017-SS,0
IES-SW-Adobe-Premiere Pro-2017,0
IES-SW-Autodesk-AutoCAD-2018,0
IES-SW-Enthought-Canopy-1.1.0,0
IES-SW-Maplesoft-Maple-2018,0
IES-SW-Autodesk-AutoCAD-2018-SS,0
IES-SW-Wolfram Research-Mathematica-11.0,0
IES-SW-PTC-MathCAD Prime-3.1,0
IES-SW-Design Science-MathType-6.9d,0
IES-SW-Autodesk-Simulation Moldflow Adviser-2015,0
IES-SW-Microsoft-Office-2010-SS,153
IES-SW-Maplesoft-Maple-2018-SS,0
IES-FW-Oracle-Java JRE-8u40,0
IES-SW-PTC-MathCAD Prime-3.1-SS,0
IES-SW-Microsoft-Visual Studio Ultimate-2013-SS,0
IES-FW-Python-Python-2.7.5-SS,153
IES-SW-Design Science-MathType-6.9d-SS,0
IES-SW-SAS-SAS-9.4-SS,0
IES-FW-Pascal Brachet-Texmaker-2.0.0,0
IES-SW-IBM-SPSS-19,0
IES-SW-SAS-SAS-9.3-SS,0
IES-SW-Adobe-Lightroom User License-2015,0
IES-SW-ESRI-ArcGIS Desktop-10.3.1-SS,0
IES-FW-Oracle-Java JDK-8u144-SS,0
IES-SW-Freedom Scientific-JAWS-15,0
IES-FW-Google-Google Apps-1.2,153
IES-SW-Maplesoft-Maple-2017,0
IES-SW-EMC-Avamar Backup Client-7.4.101.58-SS,0
IES-SW-SunGard-Advance-9.5,0
IES-SW-Maplesoft-Maple-2017-SS,0
IES-FW-Oracle-Java JDK-8u141,0
IES-FW-Oracle-Java JRE-8u101,0
IES-FW-Mozilla-Firefox-AUTO-SS,0
IES-SW-Adobe-Bridge-2015-SS,0
IES-SW-Adobe-Illustrator User License-2015,0
IES-SW-Adobe-Illustrator-2015,0
IES-SW-TurningTech-TurningPoint-5.2.1,0
IES-FW-Google-Chrome-AUTO,153
IES-FW-Adobe-Shockwave Player-AUTO,0
IES-FW-Blackboard-Collaborate Launcher-1.1.0.0-SS,0
IES-SW-Adobe-After Effects-2015,0
IES-SW-Adobe-Creative Cloud Full-2017,0
IES-FW-Microsoft-Powershell-5.0,0
IES-SW-Adobe-InDesign User License-2017-SS,0
IES-SW-Mathworks-MATLAB-R2017a,0
IES-FW-Microsoft-.NET Framework-3.5-SS,2
IES-SW-Mathworks-MATLAB-R2017a-SS,0
IES-FW-VMware-VMware Tools-10.0.6-SS,0
IES-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777-SS,0
IES-FW-Microsoft-.NET Framework-4.6.2-SS,0
IES-SW-Adobe-Bridge User License-2017,0
IES-SW-ESRI-ArcGIS Desktop-10.5.0,0
